Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-May-2024,993.45,1016.30,979.00,984.75,992.756540991633491580,46973,3038,46632753.00,12411,26.42,37.30,-8.70
13-May-2024,994.10,997.75,970.45,993.20,986.363900452217663442,33391,2680,32935677.00,14434,43.23,27.30,-0.90
10-May-2024,974.95,990.15,969.25,983.05,981.342094830320329844,25224,1485,24753373.00,7475,29.63,20.90,8.10
9-May-2024,1006.95,1006.95,965.00,967.80,988.556641685673943738,36828,3389,36406564.00,14390,39.07,41.95,-39.15
8-May-2024,985.90,1007.30,972.85,1005.75,992.362947791475055068,25877,1741,25679376.00,5689,21.98,34.45,19.85
7-May-2024,1028.95,1033.15,966.55,980.65,997.218461496870818183,73981,5548,73775219.00,25763,34.82,66.60,-48.30
6-May-2024,1005.00,1027.00,972.55,1021.00,999.633560197929508722,59213,3880,59191302.00,17243,29.12,54.45,16.00
3-May-2024,989.20,999.30,978.05,997.00,988.958454627133872416,55650,3773,55035538.00,24169,43.43,21.25,7.80
2-May-2024,958.85,991.50,951.95,988.10,975.646857540412179382,140861,8142,137430592.00,43126,30.62,39.55,29.25
30-April-2024,963.85,965.70,949.00,953.60,957.787246765050587194,41809,3024,40044127.00,21628,51.73,16.70,-10.25
29-April-2024,943.60,968.40,943.60,963.50,960.866372653008057462,53739,3035,51635998.00,24172,44.98,24.80,19.90
26-April-2024,951.00,958.00,945.00,947.90,950.191865276398543528,24168,1207,22964237.00,4238,17.54,13.00,-3.10
25-April-2024,937.15,953.75,925.20,950.95,935.962555919546303145,28389,1823,26571041.00,5775,20.34,28.55,13.80
24-April-2024,958.55,958.55,914.05,933.40,928.024517332680040328,106129,7216,98490314.00,34292,32.31,44.50,-25.15
23-April-2024,960.55,965.00,945.05,959.55,956.041761525327262379,28112,2407,26876246.00,10329,36.74,19.95,-1.00
22-April-2024,935.15,965.60,934.80,959.45,951.013720244220347122,58308,4144,55451708.00,22160,38.00,30.80,24.30
19-April-2024,929.30,933.00,913.25,922.20,922.218031972991758514,50355,4714,46438289.00,25138,49.92,19.75,-7.10
18-April-2024,956.55,956.55,933.65,936.30,941.685918768014035283,71819,4752,67630941.00,51059,71.09,22.90,-20.25
16-April-2024,933.75,971.70,926.30,945.15,952.272224651145844718,109788,4998,104548063.00,60999,55.56,45.40,11.40
15-April-2024,945.05,960.00,933.40,935.00,943.944193018362111210,34691,2570,32746368.00,8644,24.92,26.60,-10.05
12-April-2024,990.55,997.15,958.50,961.35,975.809758501724987678,32464,2431,31678688.00,11276,34.73,38.65,-29.20
10-April-2024,993.60,999.60,985.00,994.05,993.307337503976248542,18862,1369,18735763.00,7403,39.25,14.60,0.45
9-April-2024,1000.50,1002.50,987.25,988.50,992.540115831679559353,24691,2104,24506808.00,11570,46.86,15.25,-12.00
8-April-2024,1007.00,1014.45,997.05,1000.65,1004.928611406503610007,35734,2856,35910119.00,16685,46.69,17.40,-6.35
5-April-2024,986.10,1008.70,983.95,1006.60,996.978945725748246018,153793,5712,153328383.00,123214,80.12,24.75,20.50
4-April-2024,988.00,990.05,973.20,983.75,980.906527851660460521,26318,1572,25815498.00,6210,23.60,16.85,-4.25
3-April-2024,999.65,999.65,981.35,986.80,992.136751169458276746,26508,2067,26299561.00,10125,38.20,18.30,-12.85
2-April-2024,1003.75,1008.70,988.75,992.90,997.037525506395262031,20093,1185,20033475.00,6892,34.30,19.95,-10.85
1-April-2024,1018.30,1031.30,997.00,999.20,1011.045800325271496773,19061,1292,19271544.00,6449,33.83,34.30,-19.10
28-March-2024,998.85,1020.95,987.00,1005.25,1007.459540177072472476,56587,5400,57009113.00,20516,36.26,33.95,6.40
27-March-2024,1030.15,1030.15,998.05,999.60,1012.207917333186239358,54387,3043,55050952.00,31048,57.09,32.10,-30.55
26-March-2024,1009.70,1028.45,995.15,1018.10,1011.696970577974183044,68792,6336,69596658.00,43476,63.20,33.30,8.40
22-March-2024,991.00,1006.50,982.10,999.50,995.012648275390558233,29253,1834,29107105.00,17972,61.44,24.40,8.50
21-March-2024,989.25,994.95,972.80,991.70,986.245875676389072192,22731,1274,22418355.00,9391,41.31,22.15,2.45
20-March-2024,982.50,983.25,946.50,971.35,959.535092203043290213,50866,4713,48807712.00,23744,46.68,36.75,-11.15
19-March-2024,993.85,996.10,966.95,969.65,981.682009419152276295,31850,2502,31266572.00,16966,53.27,29.15,-24.20
18-March-2024,989.65,1008.70,973.50,990.55,988.084480149866705094,27758,1863,27427249.00,3789,13.65,35.20,0.90
15-March-2024,980.05,994.15,970.80,983.85,982.082543486944837854,55074,3677,54087214.00,36616,66.48,23.35,3.80
14-March-2024,969.05,999.70,961.85,995.35,985.644240035041611914,45660,2784,45004516.00,18869,41.32,37.85,26.30
13-March-2024,983.00,996.60,960.85,968.70,972.321578670869451011,30456,1926,29613026.00,10766,35.35,35.75,-14.30
12-March-2024,1009.65,1009.65,980.10,987.50,991.624303595977136241,27642,1802,27410479.00,6375,23.06,29.55,-22.15
11-March-2024,986.60,1015.70,980.00,994.25,997.120325297035413542,86690,7247,86440361.00,41107,47.42,35.70,7.65
7-March-2024,962.00,982.10,958.55,976.80,968.317807950590657320,102005,3281,98773258.00,28932,28.36,23.55,14.80
